customer_id,customer_segment
CUST00599,High Groceries/Fuel ratio – Household User
CUST00600,High Groceries/Fuel ratio – Household User
CUST00601,High txn count / Low avg value – Daily Spender
CUST00602,High Groceries/Fuel ratio – Household User
CUST00603,High Groceries/Fuel ratio – Household User
CUST00604,High Groceries/Fuel ratio – Household User
CUST00605,Low txn count / High avg value – Premium User
CUST00606,High Groceries/Fuel ratio – Household User
CUST00607,High txn count / Low avg value – Daily Spender
CUST00608,Low txn count / High avg value – Premium User
CUST00609,High txn count / Low avg value – Daily Spender
CUST00610,High Groceries/Fuel ratio – Household User
CUST00611,High txn count / Low avg value – Daily Spender
CUST00612,High txn count / Low avg value – Daily Spender
CUST00613,High Groceries/Fuel ratio – Household User
CUST00614,High txn count / Low avg value – Daily Spender
CUST00615,High txn count / Low avg value – Daily Spender
CUST00616,High Groceries/Fuel ratio – Household User
CUST00617,High txn count / Low avg value – Daily Spender
CUST00618,Low Activity – Dormant User
CUST00619,High txn count / Low avg value – Daily Spender
CUST00620,High Groceries/Fuel ratio – Household User
CUST00621,High Groceries/Fuel ratio – Household User
CUST00622,High txn count / Low avg value – Daily Spender
CUST00623,Low txn count / High avg value – Premium User
CUST00624,High txn count / Low avg value – Daily Spender
CUST00625,High txn count / Low avg value – Daily Spender
CUST00626,Low txn count / High avg value – Premium User
CUST00627,High Travel & Dining – Lifestyle User
CUST00628,High Groceries/Fuel ratio – Household User
CUST00629,High txn count / Low avg value – Daily Spender
CUST00630,High txn count / Low avg value – Daily Spender
CUST00631,Low txn count / High avg value – Premium User
CUST00632,Low txn count / High avg value – Premium User
CUST00633,Low txn count / High avg value – Premium User
CUST00634,High Groceries/Fuel ratio – Household User
CUST00635,High Groceries/Fuel ratio – Household User
CUST00636,Low txn count / High avg value – Premium User
CUST00637,High Groceries/Fuel ratio – Household User
CUST00638,High txn count / Low avg value – Daily Spender
CUST00639,High txn count / Low avg value – Daily Spender
CUST00640,High Groceries/Fuel ratio – Household User
CUST00641,High txn count / Low avg value – Daily Spender
CUST00642,High Groceries/Fuel ratio – Household User
CUST00643,High txn count / Low avg value – Daily Spender
CUST00644,High Groceries/Fuel ratio – Household User
CUST00645,Low txn count / High avg value – Premium User
CUST00646,Low txn count / High avg value – Premium User
CUST00647,High txn count / Low avg value – Daily Spender
CUST00648,High txn count / Low avg value – Daily Spender
CUST00649,High Groceries/Fuel ratio – Household User
CUST00650,High Groceries/Fuel ratio – Household User
CUST00651,Low txn count / High avg value – Premium User
CUST00652,Low txn count / High avg value – Premium User
CUST00653,High txn count / Low avg value – Daily Spender
CUST00654,Low txn count / High avg value – Premium User
CUST00655,High Groceries/Fuel ratio – Household User
CUST00656,High txn count / Low avg value – Daily Spender
CUST00657,High txn count / Low avg value – Daily Spender
CUST00658,High txn count / Low avg value – Daily Spender
CUST00659,Low txn count / High avg value – Premium User
CUST00660,High txn count / Low avg value – Daily Spender
CUST00661,High Travel & Dining – Lifestyle User
CUST00662,High txn count / Low avg value – Daily Spender
CUST00663,High Groceries/Fuel ratio – Household User
CUST00664,High Groceries/Fuel ratio – Household User
CUST00665,High Groceries/Fuel ratio – Household User
CUST00666,High Groceries/Fuel ratio – Household User
CUST00667,High Groceries/Fuel ratio – Household User
CUST00668,Low txn count / High avg value – Premium User
CUST00669,High txn count / Low avg value – Daily Spender
CUST00670,High Groceries/Fuel ratio – Household User
CUST00671,Low txn count / High avg value – Premium User
CUST00672,High Groceries/Fuel ratio – Household User
CUST00673,Low txn count / High avg value – Premium User
CUST00674,High Groceries/Fuel ratio – Household User
CUST00675,High txn count / Low avg value – Daily Spender
CUST00676,High Groceries/Fuel ratio – Household User
CUST00677,Low Activity – Dormant User
CUST00678,High Travel & Dining – Lifestyle User
CUST00679,High Travel & Dining – Lifestyle User
CUST00680,High txn count / Low avg value – Daily Spender
CUST00681,High txn count / Low avg value – Daily Spender
CUST00682,High Groceries/Fuel ratio – Household User
CUST00683,High txn count / Low avg value – Daily Spender
CUST00684,Low txn count / High avg value – Premium User
CUST00685,Low txn count / High avg value – Premium User
CUST00686,Low txn count / High avg value – Premium User
CUST00687,High txn count / Low avg value – Daily Spender
CUST00688,High txn count / Low avg value – Daily Spender
CUST00689,High Groceries/Fuel ratio – Household User
CUST00690,High txn count / Low avg value – Daily Spender
CUST00691,High Groceries/Fuel ratio – Household User
CUST00692,Low txn count / High avg value – Premium User
CUST00693,High Groceries/Fuel ratio – Household User
CUST00694,High Groceries/Fuel ratio – Household User
CUST00695,High txn count / Low avg value – Daily Spender
CUST00696,High txn count / Low avg value – Daily Spender
CUST00697,Low txn count / High avg value – Premium User
CUST00698,High Groceries/Fuel ratio – Household User
CUST00699,Low txn count / High avg value – Premium User
CUST00700,High Groceries/Fuel ratio – Household User
CUST00701,High Groceries/Fuel ratio – Household User
CUST00702,High txn count / Low avg value – Daily Spender
CUST00703,High Groceries/Fuel ratio – Household User
CUST00704,High Groceries/Fuel ratio – Household User
CUST00705,High Travel & Dining – Lifestyle User
CUST00706,High txn count / Low avg value – Daily Spender
CUST00707,High txn count / Low avg value – Daily Spender
CUST00708,High txn count / Low avg value – Daily Spender
CUST00709,High txn count / Low avg value – Daily Spender
CUST00710,High txn count / Low avg value – Daily Spender
CUST00711,Low txn count / High avg value – Premium User
CUST00712,Low txn count / High avg value – Premium User
CUST00713,High Groceries/Fuel ratio – Household User
CUST00714,High txn count / Low avg value – Daily Spender
CUST00715,High txn count / Low avg value – Daily Spender
CUST00716,Low txn count / High avg value – Premium User
CUST00717,Low txn count / High avg value – Premium User
CUST00718,High Groceries/Fuel ratio – Household User
CUST00719,High txn count / Low avg value – Daily Spender
CUST00720,High Travel & Dining – Lifestyle User
CUST00721,High Groceries/Fuel ratio – Household User
CUST00722,High Groceries/Fuel ratio – Household User
CUST00723,High txn count / Low avg value – Daily Spender
CUST00724,Low txn count / High avg value – Premium User
CUST00725,High Travel & Dining – Lifestyle User
CUST00726,High Groceries/Fuel ratio – Household User
CUST00727,High txn count / Low avg value – Daily Spender
CUST00728,High Groceries/Fuel ratio – Household User
CUST00729,High Groceries/Fuel ratio – Household User
CUST00730,High Groceries/Fuel ratio – Household User
CUST00731,High txn count / Low avg value – Daily Spender
CUST00732,High txn count / Low avg value – Daily Spender
CUST00733,Low txn count / High avg value – Premium User
CUST00734,High txn count / Low avg value – Daily Spender
CUST00735,Low txn count / High avg value – Premium User
CUST00736,High txn count / Low avg value – Daily Spender
CUST00737,Low txn count / High avg value – Premium User
CUST00738,Low txn count / High avg value – Premium User
CUST00739,High txn count / Low avg value – Daily Spender
CUST00740,Low txn count / High avg value – Premium User
CUST00741,High txn count / Low avg value – Daily Spender
CUST00742,High txn count / Low avg value – Daily Spender
CUST00743,Low txn count / High avg value – Premium User
CUST00744,High Groceries/Fuel ratio – Household User
CUST00745,Low Activity – Dormant User
CUST00746,High txn count / Low avg value – Daily Spender
CUST00747,Low txn count / High avg value – Premium User
CUST00748,High Travel & Dining – Lifestyle User
CUST00749,High txn count / Low avg value – Daily Spender
CUST00750,High Groceries/Fuel ratio – Household User
CUST00751,Low txn count / High avg value – Premium User
CUST00752,High txn count / Low avg value – Daily Spender
CUST00753,High txn count / Low avg value – Daily Spender
CUST00754,High Groceries/Fuel ratio – Household User
CUST00755,High txn count / Low avg value – Daily Spender
CUST00756,High txn count / Low avg value – Daily Spender
CUST00757,Low txn count / High avg value – Premium User
CUST00758,High txn count / Low avg value – Daily Spender
CUST00759,High txn count / Low avg value – Daily Spender
CUST00760,High Groceries/Fuel ratio – Household User
CUST00761,High txn count / Low avg value – Daily Spender
CUST00762,High Groceries/Fuel ratio – Household User
CUST00763,High txn count / Low avg value – Daily Spender
CUST00764,High Groceries/Fuel ratio – Household User
CUST00765,Low txn count / High avg value – Premium User
CUST00766,High txn count / Low avg value – Daily Spender
CUST00767,Low txn count / High avg value – Premium User
CUST00768,Low Activity – Dormant User
CUST00769,Low txn count / High avg value – Premium User
CUST00770,High Groceries/Fuel ratio – Household User
CUST00771,High Travel & Dining – Lifestyle User
CUST00772,High Groceries/Fuel ratio – Household User
CUST00773,High txn count / Low avg value – Daily Spender
CUST00774,High txn count / Low avg value – Daily Spender
CUST00775,High Groceries/Fuel ratio – Household User
CUST00776,High Groceries/Fuel ratio – Household User
CUST00777,High txn count / Low avg value – Daily Spender
CUST00778,High txn count / Low avg value – Daily Spender
CUST00779,High txn count / Low avg value – Daily Spender
CUST00780,High txn count / Low avg value – Daily Spender
CUST00781,Low txn count / High avg value – Premium User
CUST00782,High txn count / Low avg value – Daily Spender
CUST00783,High txn count / Low avg value – Daily Spender
CUST00784,High Groceries/Fuel ratio – Household User
CUST00785,Low txn count / High avg value – Premium User
CUST00786,Low txn count / High avg value – Premium User
CUST00787,Low txn count / High avg value – Premium User
CUST00788,Low txn count / High avg value – Premium User
CUST00789,High Travel & Dining – Lifestyle User
CUST00790,High Groceries/Fuel ratio – Household User
